id,city,hotel_name,hotel_rating,comment,comment_rating
1570,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Good support &amp; kindness",9.0
1571,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Value packed",9.0
1572,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1573,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Good view and cozy",10
1574,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1575,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1576,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Wonderful Stay by Chaopraya River",9.0
1577,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Very good",8.0
1578,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1579,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Down by the river",10
1580,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1581,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1582,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Room for river view is very nice ! And comfortable !",9.0
1583,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Perfection",10
1584,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Соотношение цены и качества сервиса",10
1585,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"สบาย สะดวก สนุก",9.0
1586,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1587,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Very good",8.0
1588,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"all fine but next time we will call to have clarity of the room",8.0
1589,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Truly,a 5 Star experience.",8.0
1590,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"ok",8.0
1591,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Great stay...",9.0
1592,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1593,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"เป็นการพักผ่อนที่ยอดเยี่ยมและประทับใจมาก",9.0
1594,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Great stay and will be back in the future!!",9.0
1595,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1596,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Confortable!",8.0
1597,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1598,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Superb",9.0
1599,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1600,"Bangkok","Chatrium Hotel Riverside Bangkok",9.1,"Exceptional",10
1601,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1602,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1603,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Bad",1.0
1604,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1605,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Good",7.0
1606,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1607,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Passable",5.0
1608,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Asoke Residence Hotel Wonderful",9.0
1609,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1610,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1611,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1612,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Good",7.0
1613,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Pleasant",6.0
1614,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1615,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1616,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1617,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1618,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1619,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"I will return.",9.0
1620,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1621,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1622,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Value for money and kind staffs.",7.0
1623,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Nice stay,Right at the heart of Asoke! Clean &amp; Comfy room,but good luck with the parking!",9.0
1624,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1625,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Great Location. Excellent comfortable hotel.",10
1626,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1627,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1628,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1629,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1630,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1631,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1632,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1633,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Passable",5.0
1634,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Good",7.0
1635,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1636,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very nice,clean,modern hotel.",10
1637,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1638,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1639,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Passable",5.0
1640,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1641,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Good",7.0
1642,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1643,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1644,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"ตรงตามวัตถุประสงค์ แต่ที่จอดรถกับคำอธิบายของพนักงานทำให้รู้สึกไม่ค่อยดีเท่าที่ควร",7.0
1645,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1646,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Good",7.0
1647,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Good",7.0
1648,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"my mistake that I booked this hotel.",1.0
1649,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1650,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Good",7.9
1651,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Bad",1.0
1652,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1653,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Good",7.0
1654,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1655,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1656,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1657,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Good",7.0
1658,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1659,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"บริการดี",7.0
1660,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Good",7.0
1661,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1662,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"היה נחמד",10
1663,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1664,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Disappointing",4.0
1665,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"โรงแรงโลเคชั่นดีมากๆ การดูแลเรื่องความสะอาดดีมาก การบริการจากพนักงานก็ดีเกินคาด",9.0
1666,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1667,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1668,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1669,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Pleasant",6.0
1670,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"KK",7.0
1671,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1672,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1673,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1674,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1675,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1676,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Pleasant",6.0
1677,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"สะดวก บริการดีใกล้แหล่งธุ",8.0
1678,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1679,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1680,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1681,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"I just started booking here,and enjoy it so much i keep coming back to stay when i am in bkk",9.0
1682,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1683,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"มาพักที่นี่กันนะคะ",10
1684,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1685,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1686,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1687,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1688,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1689,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Perfect location",8.0
1690,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Bad",1.0
1691,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Very good",8.0
1692,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Comfy,close to amenities.",7.0
1693,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"เหมาะสมกับราคา",8.0
1694,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1695,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1696,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Pleasant",6.0
1697,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Superb",9.0
1698,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1699,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1700,"Bangkok","Asoke Residence Sukhumvit by UHG",8.4,"Exceptional",10
1701,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Good",7.0
1702,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1703,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Great",9.0
1704,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1705,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Helpful staff",9.0
1706,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1707,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Good",7.0
1708,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1709,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1710,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1711,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1712,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Good",7.0
1713,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1714,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1715,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1716,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1717,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good location",8.0
1718,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Pleasant",6.0
1719,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1720,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1721,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"ห้องใหญ่ ราคาไม่แพง",8.0
1722,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"ทำเลดี ราคาดี ห้องพักดี",8.0
1723,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1724,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1725,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1726,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1727,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1728,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1729,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Please watch the language when saying somthing among the team but customer might hear",9.0
1730,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1731,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1732,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1733,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Highly recommend and best price for full option hotel!",10
1734,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1735,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Excellent rapport qualité prix et personnel très souriant et serviable",8.0
1736,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1737,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1738,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1739,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1740,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1741,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"มีอุปกรณ์แปรงสีฟัน ยาสีฟันและเตาไมโคเวฟ",7.0
1742,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1743,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Third time here",10
1744,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Happy to extend more nights...wonderful😀",9.0
1745,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"I would suggest this property to everyone...perfectly!!!",10
1746,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1747,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"ที่พักดี บริการดี ได้พักผ่อนอย่างเต็มที่ คราวหน้าจะมาอีกค่ะ",9.0
1748,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Pleasant",6.0
1749,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Het was goed maar kan wel een opfris beurt hebben.",8.0
1750,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1751,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"It’s a total scam",1.0
1752,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1753,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1754,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1755,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1756,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Preis-Leistungsverhaeltnis in Anbetracht der guten Lage außergewöhnlich gut! Jederzeit wieder!",9.0
1757,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1758,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1759,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1760,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1761,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1762,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Passable",5.0
1763,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1764,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Es war ein sehr angenehmer Aufenthalt für eine Nacht und wir kommen bestimmt wieder",8.0
1765,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1766,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1767,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1768,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1769,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"wir werden wieder kommen",8.0
1770,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1771,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1772,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Good location",9.0
1773,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1774,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1775,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1776,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1777,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1778,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1779,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1780,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Good",7.0
1781,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1782,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1783,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1784,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1785,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1786,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1787,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1788,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1789,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1790,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1791,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1792,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1793,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1794,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Very good",8.0
1795,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1796,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Exceptional",10
1797,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Poor",3.0
1798,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"安心の滞在",8.0
1799,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Superb",9.0
1800,"Bangkok","Siri Sathorn Bangkok by UHG",8.5,"Good",7.0
1801,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1802,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1803,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1804,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1805,"Bangkok","Centara Grand At Centralworld",8.7,"Good",7.0
1806,"Bangkok","Centara Grand At Centralworld",8.7,"Disappointing",4.0
1807,"Bangkok","Centara Grand At Centralworld",8.7,"Very good",8.0
1808,"Bangkok","Centara Grand At Centralworld",8.7,"Brilliant hotel highly recommended!",10
1809,"Bangkok","Centara Grand At Centralworld",8.7,"Less crowded and friendly staff",10
1810,"Bangkok","Centara Grand At Centralworld",8.7,"ควรมีรถรับส่งไปยัง BTS สยามครับ",10
1811,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1812,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1813,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1814,"Bangkok","Centara Grand At Centralworld",8.7,"Very good",8.0
1815,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1816,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1817,"Bangkok","Centara Grand At Centralworld",8.7,"Très bel hôtel",9.0
1818,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1819,"Bangkok","Centara Grand At Centralworld",8.7,"ประทับใจ",9.0
1820,"Bangkok","Centara Grand At Centralworld",8.7,"房間很舒服 很乾淨 我的孩子們很喜歡",8.0
1821,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1822,"Bangkok","Centara Grand At Centralworld",8.7,"อยากให้แจ้งวิธีการใช้บัตร เข้าพัก เคยเข้าพักในเครือที่แกรนด์มิมาจ มันจะมีเสียงแล้วกด แต่ที่นี้ไม่มีเสียงคร่าา",10
1823,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1824,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1825,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1826,"Bangkok","Centara Grand At Centralworld",8.7,"Passable",5.0
1827,"Bangkok","Centara Grand At Centralworld",8.7,"Good",7.0
1828,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1829,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1830,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1831,"Bangkok","Centara Grand At Centralworld",8.7,"رائع",10
1832,"Bangkok","Centara Grand At Centralworld",8.7,"โดยรวมชอบนะคะ",8.0
1833,"Bangkok","Centara Grand At Centralworld",8.7,"Very good",8.0
1834,"Bangkok","Centara Grand At Centralworld",8.7,"Very good",8.0
1835,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1836,"Bangkok","Centara Grand At Centralworld",8.7,"สวัสดีปีใหม่ 2021",9.0
1837,"Bangkok","Centara Grand At Centralworld",8.7,"Great Location",9.0
1838,"Bangkok","Centara Grand At Centralworld",8.7,"Good",7.0
1839,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1840,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1841,"Bangkok","Centara Grand At Centralworld",8.7,"Fantastic location,great family room and facilities. Breakfast was great.",9.0
1842,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1843,"Bangkok","Centara Grand At Centralworld",8.7,"Amazing",10
1844,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1845,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1846,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1847,"Bangkok","Centara Grand At Centralworld",8.7,"Wonderful experience",9.0
1848,"Bangkok","Centara Grand At Centralworld",8.7,"Very good",8.0
1849,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1850,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1851,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1852,"Bangkok","Centara Grand At Centralworld",8.7,"For my love.",10
1853,"Bangkok","Centara Grand At Centralworld",8.7,"Sleep disruption due to maintenance in early hours",7.0
1854,"Bangkok","Centara Grand At Centralworld",8.7,"Отличный отель",10
1855,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1856,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1857,"Bangkok","Centara Grand At Centralworld",8.7,"มีครั้งแรกก็ต้องมีครั้งต่อๆไป",10
1858,"Bangkok","Centara Grand At Centralworld",8.7,"Fabulous",8.8
1859,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1860,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1861,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1862,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1863,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1864,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1865,"Bangkok","Centara Grand At Centralworld",8.7,"Very good",8.0
1866,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1867,"Bangkok","Centara Grand At Centralworld",8.7,"Very good",8.0
1868,"Bangkok","Centara Grand At Centralworld",8.7,"Very good",8.0
1869,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1870,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1871,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1872,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1873,"Bangkok","Centara Grand At Centralworld",8.7,"ห้องอาหารเช้า. ที่นั่งไม่พอ",8.0
1874,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1875,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1876,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1877,"Bangkok","Centara Grand At Centralworld",8.7,"Good",9.0
1878,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1879,"Bangkok","Centara Grand At Centralworld",8.7,"Good",7.0
1880,"Bangkok","Centara Grand At Centralworld",8.7,"При выезде из отеля на карту не вернули депозит",5.0
1881,"Bangkok","Centara Grand At Centralworld",8.7,"เป็นวันพักผ่อนเยี่ยมมาก ในสถานที่สวย หรู และการต้อนรับที่แสนประทับใจ",9.0
1882,"Bangkok","Centara Grand At Centralworld",8.7,"it's okay",7.0
1883,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1884,"Bangkok","Centara Grand At Centralworld",8.7,"สะดวกดีค่ะ",10
1885,"Bangkok","Centara Grand At Centralworld",8.7,"Good",10
1886,"Bangkok","Centara Grand At Centralworld",8.7,"Exceptional",10
1887,"Bangkok","Centara Grand At Centralworld",8.7,"Passable",5.0
1888,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
1889,"Bangkok","Centara Grand At Centralworld",8.7,"Very good",8.0
1890,"Bangkok","Centara Grand At Centralworld",8.7,"great location and rooms have a nice view",7.0
1891,"Bangkok","Centara Grand At Centralworld",8.7,"Superb",9.0
